,date,country,area,price(eur/mwh)
3241,02.12.2022,Kosovo,BZN XK,
3242,02.12.2022,Kosovo,BZN XK,
3243,02.12.2022,Kosovo,BZN XK,
3244,02.12.2022,Kosovo,BZN XK,
3245,02.12.2022,Kosovo,BZN XK,
3246,02.12.2022,Kosovo,BZN XK,
3247,02.12.2022,Kosovo,BZN XK,
3248,02.12.2022,Kosovo,BZN XK,
3249,02.12.2022,Kosovo,BZN XK,
3250,02.12.2022,Kosovo,BZN XK,
3251,02.12.2022,Kosovo,BZN XK,
3252,02.12.2022,Kosovo,BZN XK,
3253,02.12.2022,Kosovo,BZN XK,
3254,02.12.2022,Kosovo,BZN XK,
3255,02.12.2022,Kosovo,BZN XK,
3256,02.12.2022,Kosovo,BZN XK,
3257,02.12.2022,Kosovo,BZN XK,
3258,02.12.2022,Kosovo,BZN XK,
3259,02.12.2022,Kosovo,BZN XK,
3260,02.12.2022,Kosovo,BZN XK,
3261,02.12.2022,Kosovo,BZN XK,
3262,02.12.2022,Kosovo,BZN XK,
3263,02.12.2022,Kosovo,BZN XK,
3264,02.12.2022,Latvia,BZN LV,307.46
3265,02.12.2022,Latvia,BZN LV,295.39
3266,02.12.2022,Latvia,BZN LV,303.04
3267,02.12.2022,Latvia,BZN LV,302.43
3268,02.12.2022,Latvia,BZN LV,300.72
3269,02.12.2022,Latvia,BZN LV,318.73
3270,02.12.2022,Latvia,BZN LV,378.47
3271,02.12.2022,Latvia,BZN LV,421.26
3272,02.12.2022,Latvia,BZN LV,443.48
3273,02.12.2022,Latvia,BZN LV,436.19
3274,02.12.2022,Latvia,BZN LV,428.44
3275,02.12.2022,Latvia,BZN LV,419.25
3276,02.12.2022,Latvia,BZN LV,412.78
3277,02.12.2022,Latvia,BZN LV,441.54
3278,02.12.2022,Latvia,BZN LV,360.65
3279,02.12.2022,Latvia,BZN LV,393.0
3280,02.12.2022,Latvia,BZN LV,365.95
3281,02.12.2022,Latvia,BZN LV,452.36
3282,02.12.2022,Latvia,BZN LV,415.83
3283,02.12.2022,Latvia,BZN LV,439.99
3284,02.12.2022,Latvia,BZN LV,252.46
3285,02.12.2022,Latvia,BZN LV,353.17
3286,02.12.2022,Latvia,BZN LV,362.44
3287,02.12.2022,Latvia,BZN LV,258.78
3288,02.12.2022,Lithuania,BZN LT,307.46
3289,02.12.2022,Lithuania,BZN LT,295.39
3290,02.12.2022,Lithuania,BZN LT,303.04
3291,02.12.2022,Lithuania,BZN LT,302.43
3292,02.12.2022,Lithuania,BZN LT,300.72
3293,02.12.2022,Lithuania,BZN LT,318.73
3294,02.12.2022,Lithuania,BZN LT,378.47
3295,02.12.2022,Lithuania,BZN LT,421.26
3296,02.12.2022,Lithuania,BZN LT,443.48
3297,02.12.2022,Lithuania,BZN LT,436.19
3298,02.12.2022,Lithuania,BZN LT,428.44
3299,02.12.2022,Lithuania,BZN LT,419.25
3300,02.12.2022,Lithuania,BZN LT,412.78
3301,02.12.2022,Lithuania,BZN LT,441.54
3302,02.12.2022,Lithuania,BZN LT,360.65
3303,02.12.2022,Lithuania,BZN LT,393.0
3304,02.12.2022,Lithuania,BZN LT,365.95
3305,02.12.2022,Lithuania,BZN LT,452.36
3306,02.12.2022,Lithuania,BZN LT,415.83
3307,02.12.2022,Lithuania,BZN LT,439.99
3308,02.12.2022,Lithuania,BZN LT,252.46
3309,02.12.2022,Lithuania,BZN LT,353.17
3310,02.12.2022,Lithuania,BZN LT,362.44
3311,02.12.2022,Lithuania,BZN LT,258.78
3312,02.12.2022,Luxembourg,BZN DE-LU,337.17
3313,02.12.2022,Luxembourg,BZN DE-LU,324.2
3314,02.12.2022,Luxembourg,BZN DE-LU,299.97
3315,02.12.2022,Luxembourg,BZN DE-LU,284.97
3316,02.12.2022,Luxembourg,BZN DE-LU,320.61
3317,02.12.2022,Luxembourg,BZN DE-LU,336.35
3318,02.12.2022,Luxembourg,BZN DE-LU,284.99
3319,02.12.2022,Luxembourg,BZN DE-LU,275.0
3320,02.12.2022,Luxembourg,BZN DE-LU,297.32
3321,02.12.2022,Luxembourg,BZN DE-LU,285.0
3322,02.12.2022,Luxembourg,BZN DE-LU,284.19
3323,02.12.2022,Luxembourg,BZN DE-LU,295.4
3324,02.12.2022,Luxembourg,BZN DE-LU,296.24
3325,02.12.2022,Luxembourg,BZN DE-LU,279.98
3326,02.12.2022,Luxembourg,BZN DE-LU,284.99
3327,02.12.2022,Luxembourg,BZN DE-LU,297.61
3328,02.12.2022,Luxembourg,BZN DE-LU,269.94
3329,02.12.2022,Luxembourg,BZN DE-LU,279.95
3330,02.12.2022,Luxembourg,BZN DE-LU,295.73
3331,02.12.2022,Luxembourg,BZN DE-LU,329.93
3332,02.12.2022,Luxembourg,BZN DE-LU,265.23
3333,02.12.2022,Luxembourg,BZN DE-LU,279.1
3334,02.12.2022,Luxembourg,BZN DE-LU,309.96
3335,02.12.2022,Luxembourg,BZN DE-LU,417.25
3336,02.12.2022,Luxembourg,BZN DE-LU,271.05
3337,02.12.2022,Luxembourg,BZN DE-LU,338.98
3338,02.12.2022,Luxembourg,BZN DE-LU,408.57
3339,02.12.2022,Luxembourg,BZN DE-LU,444.95
3340,02.12.2022,Luxembourg,BZN DE-LU,460.47
3341,02.12.2022,Luxembourg,BZN DE-LU,434.99
3342,02.12.2022,Luxembourg,BZN DE-LU,442.5
3343,02.12.2022,Luxembourg,BZN DE-LU,476.92
3344,02.12.2022,Luxembourg,BZN DE-LU,481.51
3345,02.12.2022,Luxembourg,BZN DE-LU,483.31
3346,02.12.2022,Luxembourg,BZN DE-LU,462.26
3347,02.12.2022,Luxembourg,BZN DE-LU,433.33
3348,02.12.2022,Luxembourg,BZN DE-LU,495.07
3349,02.12.2022,Luxembourg,BZN DE-LU,444.64
3350,02.12.2022,Luxembourg,BZN DE-LU,436.56
3351,02.12.2022,Luxembourg,BZN DE-LU,419.78
3352,02.12.2022,Luxembourg,BZN DE-LU,459.61
3353,02.12.2022,Luxembourg,BZN DE-LU,442.66
3354,02.12.2022,Luxembourg,BZN DE-LU,435.95
3355,02.12.2022,Luxembourg,BZN DE-LU,431.07
3356,02.12.2022,Luxembourg,BZN DE-LU,441.05
3357,02.12.2022,Luxembourg,BZN DE-LU,435.43
3358,02.12.2022,Luxembourg,BZN DE-LU,439.05
3359,02.12.2022,Luxembourg,BZN DE-LU,434.72
3360,02.12.2022,Luxembourg,BZN DE-LU,433.18
3361,02.12.2022,Luxembourg,BZN DE-LU,406.92
3362,02.12.2022,Luxembourg,BZN DE-LU,400.66
3363,02.12.2022,Luxembourg,BZN DE-LU,395.18
3364,02.12.2022,Luxembourg,BZN DE-LU,421.95
3365,02.12.2022,Luxembourg,BZN DE-LU,407.8
3366,02.12.2022,Luxembourg,BZN DE-LU,390.04
3367,02.12.2022,Luxembourg,BZN DE-LU,378.07
3368,02.12.2022,Luxembourg,BZN DE-LU,388.85
3369,02.12.2022,Luxembourg,BZN DE-LU,398.66
3370,02.12.2022,Luxembourg,BZN DE-LU,401.27
3371,02.12.2022,Luxembourg,BZN DE-LU,406.75
3372,02.12.2022,Luxembourg,BZN DE-LU,380.08
3373,02.12.2022,Luxembourg,BZN DE-LU,380.1
3374,02.12.2022,Luxembourg,BZN DE-LU,404.39
3375,02.12.2022,Luxembourg,BZN DE-LU,404.9
3376,02.12.2022,Luxembourg,BZN DE-LU,376.6
3377,02.12.2022,Luxembourg,BZN DE-LU,376.49
3378,02.12.2022,Luxembourg,BZN DE-LU,400.96
3379,02.12.2022,Luxembourg,BZN DE-LU,423.62
3380,02.12.2022,Luxembourg,BZN DE-LU,385.86
3381,02.12.2022,Luxembourg,BZN DE-LU,401.4
3382,02.12.2022,Luxembourg,BZN DE-LU,404.57
3383,02.12.2022,Luxembourg,BZN DE-LU,409.61
3384,02.12.2022,Luxembourg,BZN DE-LU,430.33
3385,02.12.2022,Luxembourg,BZN DE-LU,391.97
3386,02.12.2022,Luxembourg,BZN DE-LU,393.75
3387,02.12.2022,Luxembourg,BZN DE-LU,403.19
3388,02.12.2022,Luxembourg,BZN DE-LU,401.66
3389,02.12.2022,Luxembourg,BZN DE-LU,370.86
3390,02.12.2022,Luxembourg,BZN DE-LU,347.21
3391,02.12.2022,Luxembourg,BZN DE-LU,329.74
3392,02.12.2022,Luxembourg,BZN DE-LU,385.59
3393,02.12.2022,Luxembourg,BZN DE-LU,341.89
3394,02.12.2022,Luxembourg,BZN DE-LU,316.11
3395,02.12.2022,Luxembourg,BZN DE-LU,285.29
3396,02.12.2022,Luxembourg,BZN DE-LU,345.17
3397,02.12.2022,Luxembourg,BZN DE-LU,311.55
3398,02.12.2022,Luxembourg,BZN DE-LU,294.76
3399,02.12.2022,Luxembourg,BZN DE-LU,257.43
3400,02.12.2022,Luxembourg,BZN DE-LU,327.6
3401,02.12.2022,Luxembourg,BZN DE-LU,287.55
3402,02.12.2022,Luxembourg,BZN DE-LU,270.15
3403,02.12.2022,Luxembourg,BZN DE-LU,249.54
3404,02.12.2022,Luxembourg,BZN DE-LU,298.98
3405,02.12.2022,Luxembourg,BZN DE-LU,270.79
3406,02.12.2022,Luxembourg,BZN DE-LU,254.56
3407,02.12.2022,Luxembourg,BZN DE-LU,211.67
3408,02.12.2022,Luxembourg,BZN DE-AT-LU,
3409,02.12.2022,Luxembourg,BZN DE-AT-LU,
3410,02.12.2022,Luxembourg,BZN DE-AT-LU,
3411,02.12.2022,Luxembourg,BZN DE-AT-LU,
3412,02.12.2022,Luxembourg,BZN DE-AT-LU,
3413,02.12.2022,Luxembourg,BZN DE-AT-LU,
3414,02.12.2022,Luxembourg,BZN DE-AT-LU,
3415,02.12.2022,Luxembourg,BZN DE-AT-LU,
3416,02.12.2022,Luxembourg,BZN DE-AT-LU,
3417,02.12.2022,Luxembourg,BZN DE-AT-LU,
3418,02.12.2022,Luxembourg,BZN DE-AT-LU,
3419,02.12.2022,Luxembourg,BZN DE-AT-LU,
3420,02.12.2022,Luxembourg,BZN DE-AT-LU,
3421,02.12.2022,Luxembourg,BZN DE-AT-LU,
3422,02.12.2022,Luxembourg,BZN DE-AT-LU,
3423,02.12.2022,Luxembourg,BZN DE-AT-LU,
3424,02.12.2022,Luxembourg,BZN DE-AT-LU,
3425,02.12.2022,Luxembourg,BZN DE-AT-LU,
3426,02.12.2022,Luxembourg,BZN DE-AT-LU,
3427,02.12.2022,Luxembourg,BZN DE-AT-LU,
3428,02.12.2022,Luxembourg,BZN DE-AT-LU,
3429,02.12.2022,Luxembourg,BZN DE-AT-LU,
3430,02.12.2022,Luxembourg,BZN DE-AT-LU,
3431,02.12.2022,Luxembourg,BZN DE-AT-LU,
3432,02.12.2022,Malta,BZN MT,
3433,02.12.2022,Malta,BZN MT,
3434,02.12.2022,Malta,BZN MT,
3435,02.12.2022,Malta,BZN MT,
3436,02.12.2022,Malta,BZN MT,
3437,02.12.2022,Malta,BZN MT,
3438,02.12.2022,Malta,BZN MT,
3439,02.12.2022,Malta,BZN MT,
3440,02.12.2022,Malta,BZN MT,
3441,02.12.2022,Malta,BZN MT,
3442,02.12.2022,Malta,BZN MT,
3443,02.12.2022,Malta,BZN MT,
3444,02.12.2022,Malta,BZN MT,
3445,02.12.2022,Malta,BZN MT,
3446,02.12.2022,Malta,BZN MT,
3447,02.12.2022,Malta,BZN MT,
3448,02.12.2022,Malta,BZN MT,
3449,02.12.2022,Malta,BZN MT,
3450,02.12.2022,Malta,BZN MT,
3451,02.12.2022,Malta,BZN MT,
3452,02.12.2022,Malta,BZN MT,
3453,02.12.2022,Malta,BZN MT,
3454,02.12.2022,Malta,BZN MT,
3455,02.12.2022,Malta,BZN MT,
3456,02.12.2022,Moldova,BZN MD,
3457,02.12.2022,Moldova,BZN MD,
3458,02.12.2022,Moldova,BZN MD,
3459,02.12.2022,Moldova,BZN MD,
3460,02.12.2022,Moldova,BZN MD,
3461,02.12.2022,Moldova,BZN MD,
3462,02.12.2022,Moldova,BZN MD,
3463,02.12.2022,Moldova,BZN MD,
3464,02.12.2022,Moldova,BZN MD,
3465,02.12.2022,Moldova,BZN MD,
3466,02.12.2022,Moldova,BZN MD,
3467,02.12.2022,Moldova,BZN MD,
3468,02.12.2022,Moldova,BZN MD,
3469,02.12.2022,Moldova,BZN MD,
3470,02.12.2022,Moldova,BZN MD,
3471,02.12.2022,Moldova,BZN MD,
3472,02.12.2022,Moldova,BZN MD,
3473,02.12.2022,Moldova,BZN MD,
3474,02.12.2022,Moldova,BZN MD,
3475,02.12.2022,Moldova,BZN MD,
3476,02.12.2022,Moldova,BZN MD,
3477,02.12.2022,Moldova,BZN MD,
3478,02.12.2022,Moldova,BZN MD,
3479,02.12.2022,Moldova,BZN MD,
3480,02.12.2022,Montenegro,BZN ME,
3481,02.12.2022,Montenegro,BZN ME,
3482,02.12.2022,Montenegro,BZN ME,
3483,02.12.2022,Montenegro,BZN ME,
3484,02.12.2022,Montenegro,BZN ME,
3485,02.12.2022,Montenegro,BZN ME,
3486,02.12.2022,Montenegro,BZN ME,
3487,02.12.2022,Montenegro,BZN ME,
3488,02.12.2022,Montenegro,BZN ME,
3489,02.12.2022,Montenegro,BZN ME,
3490,02.12.2022,Montenegro,BZN ME,
3491,02.12.2022,Montenegro,BZN ME,
3492,02.12.2022,Montenegro,BZN ME,
3493,02.12.2022,Montenegro,BZN ME,
3494,02.12.2022,Montenegro,BZN ME,
3495,02.12.2022,Montenegro,BZN ME,
3496,02.12.2022,Montenegro,BZN ME,
3497,02.12.2022,Montenegro,BZN ME,
3498,02.12.2022,Montenegro,BZN ME,
3499,02.12.2022,Montenegro,BZN ME,
3500,02.12.2022,Montenegro,BZN ME,
3501,02.12.2022,Montenegro,BZN ME,
3502,02.12.2022,Montenegro,BZN ME,
3503,02.12.2022,Montenegro,BZN ME,
3504,02.12.2022,Netherlands,BZN NL,308.56
3505,02.12.2022,Netherlands,BZN NL,296.27
3506,02.12.2022,Netherlands,BZN NL,299.8
3507,02.12.2022,Netherlands,BZN NL,298.85
3508,02.12.2022,Netherlands,BZN NL,300.72
3509,02.12.2022,Netherlands,BZN NL,302.28
3510,02.12.2022,Netherlands,BZN NL,357.24
3511,02.12.2022,Netherlands,BZN NL,391.76
3512,02.12.2022,Netherlands,BZN NL,434.71
3513,02.12.2022,Netherlands,BZN NL,404.0
3514,02.12.2022,Netherlands,BZN NL,416.71
3515,02.12.2022,Netherlands,BZN NL,386.93
3516,02.12.2022,Netherlands,BZN NL,383.3
3517,02.12.2022,Netherlands,BZN NL,375.0
3518,02.12.2022,Netherlands,BZN NL,344.82
3519,02.12.2022,Netherlands,BZN NL,288.0
3520,02.12.2022,Netherlands,BZN NL,301.86
3521,02.12.2022,Netherlands,BZN NL,343.72
3522,02.12.2022,Netherlands,BZN NL,333.09
3523,02.12.2022,Netherlands,BZN NL,348.0
3524,02.12.2022,Netherlands,BZN NL,296.0
3525,02.12.2022,Netherlands,BZN NL,338.53
3526,02.12.2022,Netherlands,BZN NL,304.96
3527,02.12.2022,Netherlands,BZN NL,332.0
3528,02.12.2022,North Macedonia,BZN MK,
3529,02.12.2022,North Macedonia,BZN MK,
3530,02.12.2022,North Macedonia,BZN MK,
3531,02.12.2022,North Macedonia,BZN MK,
3532,02.12.2022,North Macedonia,BZN MK,
3533,02.12.2022,North Macedonia,BZN MK,
3534,02.12.2022,North Macedonia,BZN MK,
3535,02.12.2022,North Macedonia,BZN MK,
3536,02.12.2022,North Macedonia,BZN MK,
3537,02.12.2022,North Macedonia,BZN MK,
3538,02.12.2022,North Macedonia,BZN MK,
3539,02.12.2022,North Macedonia,BZN MK,
3540,02.12.2022,North Macedonia,BZN MK,
3541,02.12.2022,North Macedonia,BZN MK,
3542,02.12.2022,North Macedonia,BZN MK,
3543,02.12.2022,North Macedonia,BZN MK,
3544,02.12.2022,North Macedonia,BZN MK,
3545,02.12.2022,North Macedonia,BZN MK,
3546,02.12.2022,North Macedonia,BZN MK,
3547,02.12.2022,North Macedonia,BZN MK,
3548,02.12.2022,North Macedonia,BZN MK,
3549,02.12.2022,North Macedonia,BZN MK,
3550,02.12.2022,North Macedonia,BZN MK,
3551,02.12.2022,North Macedonia,BZN MK,
3552,02.12.2022,Norway,BZN NO1,295.67
3553,02.12.2022,Norway,BZN NO1,285.66
3554,02.12.2022,Norway,BZN NO1,289.83
3555,02.12.2022,Norway,BZN NO1,289.67
3556,02.12.2022,Norway,BZN NO1,291.1
3557,02.12.2022,Norway,BZN NO1,292.61
3558,02.12.2022,Norway,BZN NO1,290.1
3559,02.12.2022,Norway,BZN NO1,357.48
3560,02.12.2022,Norway,BZN NO1,420.8
3561,02.12.2022,Norway,BZN NO1,391.07
3562,02.12.2022,Norway,BZN NO1,403.37
3563,02.12.2022,Norway,BZN NO1,374.55
3564,02.12.2022,Norway,BZN NO1,391.44
3565,02.12.2022,Norway,BZN NO1,363.51
3566,02.12.2022,Norway,BZN NO1,306.92
3567,02.12.2022,Norway,BZN NO1,279.65
3568,02.12.2022,Norway,BZN NO1,281.82
3569,02.12.2022,Norway,BZN NO1,350.55
3570,02.12.2022,Norway,BZN NO1,315.0
3571,02.12.2022,Norway,BZN NO1,297.39
3572,02.12.2022,Norway,BZN NO1,252.46
3573,02.12.2022,Norway,BZN NO1,277.83
3574,02.12.2022,Norway,BZN NO1,269.98
3575,02.12.2022,Norway,BZN NO1,248.3
3576,02.12.2022,Norway,BZN NO2,295.67
3577,02.12.2022,Norway,BZN NO2,285.66
3578,02.12.2022,Norway,BZN NO2,289.83
3579,02.12.2022,Norway,BZN NO2,289.67
3580,02.12.2022,Norway,BZN NO2,291.1
3581,02.12.2022,Norway,BZN NO2,292.61
3582,02.12.2022,Norway,BZN NO2,290.1
3583,02.12.2022,Norway,BZN NO2,357.48
3584,02.12.2022,Norway,BZN NO2,420.8
3585,02.12.2022,Norway,BZN NO2,391.07
3586,02.12.2022,Norway,BZN NO2,403.37
3587,02.12.2022,Norway,BZN NO2,374.55
3588,02.12.2022,Norway,BZN NO2,391.44
3589,02.12.2022,Norway,BZN NO2,363.51
3590,02.12.2022,Norway,BZN NO2,306.92
3591,02.12.2022,Norway,BZN NO2,279.65
3592,02.12.2022,Norway,BZN NO2,281.82
3593,02.12.2022,Norway,BZN NO2,350.55
3594,02.12.2022,Norway,BZN NO2,315.0
3595,02.12.2022,Norway,BZN NO2,297.39
3596,02.12.2022,Norway,BZN NO2,252.46
3597,02.12.2022,Norway,BZN NO2,277.83
3598,02.12.2022,Norway,BZN NO2,269.98
3599,02.12.2022,Norway,BZN NO2,248.3
3600,02.12.2022,Norway,BZN NO2NSL,309.6
3601,02.12.2022,Norway,BZN NO2NSL,303.95
3602,02.12.2022,Norway,BZN NO2NSL,300.21
3603,02.12.2022,Norway,BZN NO2NSL,295.72
3604,02.12.2022,Norway,BZN NO2NSL,292.18
3605,02.12.2022,Norway,BZN NO2NSL,298.69
3606,02.12.2022,Norway,BZN NO2NSL,319.99
3607,02.12.2022,Norway,BZN NO2NSL,392.08
3608,02.12.2022,Norway,BZN NO2NSL,431.21
3609,02.12.2022,Norway,BZN NO2NSL,434.53
3610,02.12.2022,Norway,BZN NO2NSL,428.33
3611,02.12.2022,Norway,BZN NO2NSL,416.05
3612,02.12.2022,Norway,BZN NO2NSL,407.78
3613,02.12.2022,Norway,BZN NO2NSL,405.36
3614,02.12.2022,Norway,BZN NO2NSL,403.0
3615,02.12.2022,Norway,BZN NO2NSL,387.58
3616,02.12.2022,Norway,BZN NO2NSL,391.87
3617,02.12.2022,Norway,BZN NO2NSL,399.85
3618,02.12.2022,Norway,BZN NO2NSL,396.3
3619,02.12.2022,Norway,BZN NO2NSL,356.51
3620,02.12.2022,Norway,BZN NO2NSL,314.73
3621,02.12.2022,Norway,BZN NO2NSL,296.87
3622,02.12.2022,Norway,BZN NO2NSL,277.0
3623,02.12.2022,Norway,BZN NO2NSL,262.45
3624,02.12.2022,Norway,BZN NO3,200.07
3625,02.12.2022,Norway,BZN NO3,171.81
3626,02.12.2022,Norway,BZN NO3,146.45
3627,02.12.2022,Norway,BZN NO3,140.6
3628,02.12.2022,Norway,BZN NO3,140.32
3629,02.12.2022,Norway,BZN NO3,153.96
3630,02.12.2022,Norway,BZN NO3,180.22
3631,02.12.2022,Norway,BZN NO3,297.39
3632,02.12.2022,Norway,BZN NO3,420.8
3633,02.12.2022,Norway,BZN NO3,391.07
3634,02.12.2022,Norway,BZN NO3,366.47
3635,02.12.2022,Norway,BZN NO3,349.98
3636,02.12.2022,Norway,BZN NO3,349.95
3637,02.12.2022,Norway,BZN NO3,363.51
3638,02.12.2022,Norway,BZN NO3,306.92
3639,02.12.2022,Norway,BZN NO3,279.65
3640,02.12.2022,Norway,BZN NO3,281.82
3641,02.12.2022,Norway,BZN NO3,350.55
3642,02.12.2022,Norway,BZN NO3,315.0
3643,02.12.2022,Norway,BZN NO3,297.39
3644,02.12.2022,Norway,BZN NO3,252.46
3645,02.12.2022,Norway,BZN NO3,277.83
3646,02.12.2022,Norway,BZN NO3,269.98
3647,02.12.2022,Norway,BZN NO3,248.3
3648,02.12.2022,Norway,BZN NO4,78.07
3649,02.12.2022,Norway,BZN NO4,58.61
3650,02.12.2022,Norway,BZN NO4,58.56
3651,02.12.2022,Norway,BZN NO4,58.54
3652,02.12.2022,Norway,BZN NO4,58.54
3653,02.12.2022,Norway,BZN NO4,58.58
3654,02.12.2022,Norway,BZN NO4,78.08
3655,02.12.2022,Norway,BZN NO4,195.15
3656,02.12.2022,Norway,BZN NO4,195.17
3657,02.12.2022,Norway,BZN NO4,96.86
3658,02.12.2022,Norway,BZN NO4,78.11
3659,02.12.2022,Norway,BZN NO4,71.92
3660,02.12.2022,Norway,BZN NO4,65.06
3661,02.12.2022,Norway,BZN NO4,65.0
3662,02.12.2022,Norway,BZN NO4,67.97
3663,02.12.2022,Norway,BZN NO4,96.78
3664,02.12.2022,Norway,BZN NO4,78.12
3665,02.12.2022,Norway,BZN NO4,78.13
3666,02.12.2022,Norway,BZN NO4,78.06
3667,02.12.2022,Norway,BZN NO4,72.35
3668,02.12.2022,Norway,BZN NO4,58.62
3669,02.12.2022,Norway,BZN NO4,58.57
3670,02.12.2022,Norway,BZN NO4,57.05
3671,02.12.2022,Norway,BZN NO4,57.08
3672,02.12.2022,Norway,BZN NO5,295.67
3673,02.12.2022,Norway,BZN NO5,285.66
3674,02.12.2022,Norway,BZN NO5,289.83
3675,02.12.2022,Norway,BZN NO5,289.67
3676,02.12.2022,Norway,BZN NO5,291.1
3677,02.12.2022,Norway,BZN NO5,292.61
3678,02.12.2022,Norway,BZN NO5,290.1
3679,02.12.2022,Norway,BZN NO5,357.48
3680,02.12.2022,Norway,BZN NO5,420.8
3681,02.12.2022,Norway,BZN NO5,391.07
3682,02.12.2022,Norway,BZN NO5,403.37
3683,02.12.2022,Norway,BZN NO5,374.55
3684,02.12.2022,Norway,BZN NO5,391.44
3685,02.12.2022,Norway,BZN NO5,363.51
3686,02.12.2022,Norway,BZN NO5,306.92
3687,02.12.2022,Norway,BZN NO5,279.65
3688,02.12.2022,Norway,BZN NO5,281.82
3689,02.12.2022,Norway,BZN NO5,350.55
3690,02.12.2022,Norway,BZN NO5,315.0
3691,02.12.2022,Norway,BZN NO5,297.39
3692,02.12.2022,Norway,BZN NO5,252.46
3693,02.12.2022,Norway,BZN NO5,277.83
3694,02.12.2022,Norway,BZN NO5,269.98
3695,02.12.2022,Norway,BZN NO5,248.3
3696,02.12.2022,Poland,BZN PL,190.81
3697,02.12.2022,Poland,BZN PL,187.62
3698,02.12.2022,Poland,BZN PL,187.62
3699,02.12.2022,Poland,BZN PL,181.76
3700,02.12.2022,Poland,BZN PL,189.25
3701,02.12.2022,Poland,BZN PL,210.05
3702,02.12.2022,Poland,BZN PL,212.95
3703,02.12.2022,Poland,BZN PL,220.78
3704,02.12.2022,Poland,BZN PL,244.12
3705,02.12.2022,Poland,BZN PL,247.33
3706,02.12.2022,Poland,BZN PL,239.72
3707,02.12.2022,Poland,BZN PL,240.92
3708,02.12.2022,Poland,BZN PL,242.42
3709,02.12.2022,Poland,BZN PL,248.64
3710,02.12.2022,Poland,BZN PL,252.01
3711,02.12.2022,Poland,BZN PL,253.8
3712,02.12.2022,Poland,BZN PL,258.89
3713,02.12.2022,Poland,BZN PL,256.84
3714,02.12.2022,Poland,BZN PL,246.23
3715,02.12.2022,Poland,BZN PL,239.07
3716,02.12.2022,Poland,BZN PL,217.12
3717,02.12.2022,Poland,BZN PL,198.34
3718,02.12.2022,Poland,BZN PL,209.9
3719,02.12.2022,Poland,BZN PL,189.74
3720,02.12.2022,Portugal,BZN PT,120.0
3721,02.12.2022,Portugal,BZN PT,115.2
3722,02.12.2022,Portugal,BZN PT,110.23
3723,02.12.2022,Portugal,BZN PT,110.0
3724,02.12.2022,Portugal,BZN PT,110.23
3725,02.12.2022,Portugal,BZN PT,115.98
3726,02.12.2022,Portugal,BZN PT,124.98
3727,02.12.2022,Portugal,BZN PT,139.51
3728,02.12.2022,Portugal,BZN PT,139.71
3729,02.12.2022,Portugal,BZN PT,121.0
3730,02.12.2022,Portugal,BZN PT,99.36
3731,02.12.2022,Portugal,BZN PT,91.79
3732,02.12.2022,Portugal,BZN PT,95.0
3733,02.12.2022,Portugal,BZN PT,115.98
3734,02.12.2022,Portugal,BZN PT,110.23
3735,02.12.2022,Portugal,BZN PT,99.6
3736,02.12.2022,Portugal,BZN PT,124.98
3737,02.12.2022,Portugal,BZN PT,153.38
3738,02.12.2022,Portugal,BZN PT,170.57
3739,02.12.2022,Portugal,BZN PT,170.57
3740,02.12.2022,Portugal,BZN PT,171.95
3741,02.12.2022,Portugal,BZN PT,161.71
3742,02.12.2022,Portugal,BZN PT,150.82
3743,02.12.2022,Portugal,BZN PT,140.11
3744,02.12.2022,Romania,BZN RO,309.67
3745,02.12.2022,Romania,BZN RO,297.77
3746,02.12.2022,Romania,BZN RO,179.38
3747,02.12.2022,Romania,BZN RO,179.39
3748,02.12.2022,Romania,BZN RO,300.72
3749,02.12.2022,Romania,BZN RO,317.05
3750,02.12.2022,Romania,BZN RO,366.02
3751,02.12.2022,Romania,BZN RO,426.82
3752,02.12.2022,Romania,BZN RO,444.06
3753,02.12.2022,Romania,BZN RO,438.33
3754,02.12.2022,Romania,BZN RO,429.22
3755,02.12.2022,Romania,BZN RO,426.14
3756,02.12.2022,Romania,BZN RO,419.13
3757,02.12.2022,Romania,BZN RO,411.98
3758,02.12.2022,Romania,BZN RO,429.61
3759,02.12.2022,Romania,BZN RO,569.29
3760,02.12.2022,Romania,BZN RO,603.32
3761,02.12.2022,Romania,BZN RO,515.54
3762,02.12.2022,Romania,BZN RO,441.53
3763,02.12.2022,Romania,BZN RO,415.1
3764,02.12.2022,Romania,BZN RO,456.14
3765,02.12.2022,Romania,BZN RO,353.12
3766,02.12.2022,Romania,BZN RO,330.97
3767,02.12.2022,Romania,BZN RO,267.0
3768,02.12.2022,Serbia,BZN RS,313.26
3769,02.12.2022,Serbia,BZN RS,303.84
3770,02.12.2022,Serbia,BZN RS,294.85
3771,02.12.2022,Serbia,BZN RS,287.18
3772,02.12.2022,Serbia,BZN RS,283.92
3773,02.12.2022,Serbia,BZN RS,310.06
3774,02.12.2022,Serbia,BZN RS,349.5
3775,02.12.2022,Serbia,BZN RS,446.44
3776,02.12.2022,Serbia,BZN RS,473.74
3777,02.12.2022,Serbia,BZN RS,468.91
3778,02.12.2022,Serbia,BZN RS,455.8
3779,02.12.2022,Serbia,BZN RS,450.93
3780,02.12.2022,Serbia,BZN RS,447.46
3781,02.12.2022,Serbia,BZN RS,441.83
3782,02.12.2022,Serbia,BZN RS,446.19
3783,02.12.2022,Serbia,BZN RS,460.78
