date,country,area,time,price(eur/mwh)
01/12/2023,Poland,BZN PL,11:00 - 12:00,113.08
01/12/2023,Poland,BZN PL,12:00 - 13:00,113.08
01/12/2023,Poland,BZN PL,13:00 - 14:00,125.54
01/12/2023,Poland,BZN PL,14:00 - 15:00,131.11
01/12/2023,Poland,BZN PL,15:00 - 16:00,130.22
01/12/2023,Poland,BZN PL,16:00 - 17:00,140.82
01/12/2023,Poland,BZN PL,17:00 - 18:00,138.69
01/12/2023,Poland,BZN PL,18:00 - 19:00,128.02
01/12/2023,Poland,BZN PL,19:00 - 20:00,141.81
01/12/2023,Poland,BZN PL,20:00 - 21:00,137.18
01/12/2023,Poland,BZN PL,21:00 - 22:00,116.06
01/12/2023,Poland,BZN PL,22:00 - 23:00,107.38
01/12/2023,Poland,BZN PL,23:00 - 00:00,97.84
01/12/2023,Portugal,BZN PT,00:00 - 01:00,69.5
01/12/2023,Portugal,BZN PT,01:00 - 02:00,56.6
01/12/2023,Portugal,BZN PT,02:00 - 03:00,56.0
01/12/2023,Portugal,BZN PT,03:00 - 04:00,56.0
01/12/2023,Portugal,BZN PT,04:00 - 05:00,55.7
01/12/2023,Portugal,BZN PT,05:00 - 06:00,56.6
01/12/2023,Portugal,BZN PT,06:00 - 07:00,91.12
01/12/2023,Portugal,BZN PT,07:00 - 08:00,118.91
01/12/2023,Portugal,BZN PT,08:00 - 09:00,122.1
01/12/2023,Portugal,BZN PT,09:00 - 10:00,120.0
01/12/2023,Portugal,BZN PT,10:00 - 11:00,102.84
01/12/2023,Portugal,BZN PT,11:00 - 12:00,98.6
01/12/2023,Portugal,BZN PT,12:00 - 13:00,85.67
01/12/2023,Portugal,BZN PT,13:00 - 14:00,81.59
01/12/2023,Portugal,BZN PT,14:00 - 15:00,70.34
01/12/2023,Portugal,BZN PT,15:00 - 16:00,70.76
01/12/2023,Portugal,BZN PT,16:00 - 17:00,94.18
01/12/2023,Portugal,BZN PT,17:00 - 18:00,120.63
01/12/2023,Portugal,BZN PT,18:00 - 19:00,132.89
01/12/2023,Portugal,BZN PT,19:00 - 20:00,141.43
01/12/2023,Portugal,BZN PT,20:00 - 21:00,142.22
01/12/2023,Portugal,BZN PT,21:00 - 22:00,114.74
01/12/2023,Portugal,BZN PT,22:00 - 23:00,104.79
01/12/2023,Portugal,BZN PT,23:00 - 00:00,61.32
01/12/2023,Romania,BZN RO,00:00 - 01:00,138.05
01/12/2023,Romania,BZN RO,01:00 - 02:00,124.73
01/12/2023,Romania,BZN RO,02:00 - 03:00,101.76
01/12/2023,Romania,BZN RO,03:00 - 04:00,110.91
01/12/2023,Romania,BZN RO,04:00 - 05:00,103.86
01/12/2023,Romania,BZN RO,05:00 - 06:00,119.57
01/12/2023,Romania,BZN RO,06:00 - 07:00,180.25
01/12/2023,Romania,BZN RO,07:00 - 08:00,195.67
01/12/2023,Romania,BZN RO,08:00 - 09:00,221.08
01/12/2023,Romania,BZN RO,09:00 - 10:00,207.96
01/12/2023,Romania,BZN RO,10:00 - 11:00,195.07
01/12/2023,Romania,BZN RO,11:00 - 12:00,181.27
01/12/2023,Romania,BZN RO,12:00 - 13:00,174.93
01/12/2023,Romania,BZN RO,13:00 - 14:00,188.37
01/12/2023,Romania,BZN RO,14:00 - 15:00,206.46
01/12/2023,Romania,BZN RO,15:00 - 16:00,272.01
01/12/2023,Romania,BZN RO,16:00 - 17:00,297.0
01/12/2023,Romania,BZN RO,17:00 - 18:00,285.3
01/12/2023,Romania,BZN RO,18:00 - 19:00,209.17
01/12/2023,Romania,BZN RO,19:00 - 20:00,212.88
01/12/2023,Romania,BZN RO,20:00 - 21:00,229.08
01/12/2023,Romania,BZN RO,21:00 - 22:00,177.29
01/12/2023,Romania,BZN RO,22:00 - 23:00,166.02
01/12/2023,Romania,BZN RO,23:00 - 00:00,165.28
01/12/2023,Serbia,BZN RS,00:00 - 01:00,123.03
01/12/2023,Serbia,BZN RS,01:00 - 02:00,87.98
01/12/2023,Serbia,BZN RS,02:00 - 03:00,58.14
01/12/2023,Serbia,BZN RS,03:00 - 04:00,57.03
01/12/2023,Serbia,BZN RS,04:00 - 05:00,68.41
01/12/2023,Serbia,BZN RS,05:00 - 06:00,100.08
01/12/2023,Serbia,BZN RS,06:00 - 07:00,170.09
01/12/2023,Serbia,BZN RS,07:00 - 08:00,176.03
01/12/2023,Serbia,BZN RS,08:00 - 09:00,199.08
01/12/2023,Serbia,BZN RS,09:00 - 10:00,204.0
01/12/2023,Serbia,BZN RS,10:00 - 11:00,194.98
01/12/2023,Serbia,BZN RS,11:00 - 12:00,189.92
01/12/2023,Serbia,BZN RS,12:00 - 13:00,183.32
01/12/2023,Serbia,BZN RS,13:00 - 14:00,185.03
01/12/2023,Serbia,BZN RS,14:00 - 15:00,186.4
01/12/2023,Serbia,BZN RS,15:00 - 16:00,194.94
01/12/2023,Serbia,BZN RS,16:00 - 17:00,213.56
01/12/2023,Serbia,BZN RS,17:00 - 18:00,222.85
01/12/2023,Serbia,BZN RS,18:00 - 19:00,211.21
01/12/2023,Serbia,BZN RS,19:00 - 20:00,202.74
01/12/2023,Serbia,BZN RS,20:00 - 21:00,189.2
01/12/2023,Serbia,BZN RS,21:00 - 22:00,204.92
01/12/2023,Serbia,BZN RS,22:00 - 23:00,191.42
01/12/2023,Serbia,BZN RS,23:00 - 00:00,184.13
01/12/2023,Slovakia,BZN SK,00:00 - 01:00,135.21
01/12/2023,Slovakia,BZN SK,01:00 - 02:00,128.75
01/12/2023,Slovakia,BZN SK,02:00 - 03:00,101.64
01/12/2023,Slovakia,BZN SK,03:00 - 04:00,107.03
01/12/2023,Slovakia,BZN SK,04:00 - 05:00,101.82
01/12/2023,Slovakia,BZN SK,05:00 - 06:00,117.73
01/12/2023,Slovakia,BZN SK,06:00 - 07:00,172.63
01/12/2023,Slovakia,BZN SK,07:00 - 08:00,194.8
01/12/2023,Slovakia,BZN SK,08:00 - 09:00,217.8
01/12/2023,Slovakia,BZN SK,09:00 - 10:00,209.62
01/12/2023,Slovakia,BZN SK,10:00 - 11:00,195.07
01/12/2023,Slovakia,BZN SK,11:00 - 12:00,181.27
01/12/2023,Slovakia,BZN SK,12:00 - 13:00,178.01
01/12/2023,Slovakia,BZN SK,13:00 - 14:00,177.52
01/12/2023,Slovakia,BZN SK,14:00 - 15:00,177.94
01/12/2023,Slovakia,BZN SK,15:00 - 16:00,162.89
01/12/2023,Slovakia,BZN SK,16:00 - 17:00,178.56
01/12/2023,Slovakia,BZN SK,17:00 - 18:00,165.68
01/12/2023,Slovakia,BZN SK,18:00 - 19:00,191.29
01/12/2023,Slovakia,BZN SK,19:00 - 20:00,216.28
01/12/2023,Slovakia,BZN SK,20:00 - 21:00,237.05
01/12/2023,Slovakia,BZN SK,21:00 - 22:00,174.3
01/12/2023,Slovakia,BZN SK,22:00 - 23:00,174.75
01/12/2023,Slovakia,BZN SK,23:00 - 00:00,181.11
01/12/2023,Slovenia,BZN SI,00:00 - 01:00,130.13
01/12/2023,Slovenia,BZN SI,01:00 - 02:00,118.78
01/12/2023,Slovenia,BZN SI,02:00 - 03:00,99.13
01/12/2023,Slovenia,BZN SI,03:00 - 04:00,118.59
01/12/2023,Slovenia,BZN SI,04:00 - 05:00,107.09
01/12/2023,Slovenia,BZN SI,05:00 - 06:00,122.95
01/12/2023,Slovenia,BZN SI,06:00 - 07:00,180.1
01/12/2023,Slovenia,BZN SI,07:00 - 08:00,192.0
01/12/2023,Slovenia,BZN SI,08:00 - 09:00,221.95
01/12/2023,Slovenia,BZN SI,09:00 - 10:00,200.1
01/12/2023,Slovenia,BZN SI,10:00 - 11:00,189.99
01/12/2023,Slovenia,BZN SI,11:00 - 12:00,181.1
01/12/2023,Slovenia,BZN SI,12:00 - 13:00,174.62
01/12/2023,Slovenia,BZN SI,13:00 - 14:00,175.16
01/12/2023,Slovenia,BZN SI,14:00 - 15:00,179.5
01/12/2023,Slovenia,BZN SI,15:00 - 16:00,180.97
01/12/2023,Slovenia,BZN SI,16:00 - 17:00,198.08
01/12/2023,Slovenia,BZN SI,17:00 - 18:00,179.29
01/12/2023,Slovenia,BZN SI,18:00 - 19:00,181.2
01/12/2023,Slovenia,BZN SI,19:00 - 20:00,181.2
01/12/2023,Slovenia,BZN SI,20:00 - 21:00,183.36
01/12/2023,Slovenia,BZN SI,21:00 - 22:00,160.85
01/12/2023,Slovenia,BZN SI,22:00 - 23:00,152.76
01/12/2023,Slovenia,BZN SI,23:00 - 00:00,145.24
01/12/2023,Spain,BZN ES,00:00 - 01:00,69.5
01/12/2023,Spain,BZN ES,01:00 - 02:00,56.6
01/12/2023,Spain,BZN ES,02:00 - 03:00,56.0
01/12/2023,Spain,BZN ES,03:00 - 04:00,56.0
01/12/2023,Spain,BZN ES,04:00 - 05:00,55.7
01/12/2023,Spain,BZN ES,05:00 - 06:00,56.6
01/12/2023,Spain,BZN ES,06:00 - 07:00,91.12
01/12/2023,Spain,BZN ES,07:00 - 08:00,118.91
01/12/2023,Spain,BZN ES,08:00 - 09:00,122.1
01/12/2023,Spain,BZN ES,09:00 - 10:00,120.0
01/12/2023,Spain,BZN ES,10:00 - 11:00,102.84
01/12/2023,Spain,BZN ES,11:00 - 12:00,98.6
01/12/2023,Spain,BZN ES,12:00 - 13:00,85.67
01/12/2023,Spain,BZN ES,13:00 - 14:00,81.59
01/12/2023,Spain,BZN ES,14:00 - 15:00,70.34
01/12/2023,Spain,BZN ES,15:00 - 16:00,70.76
01/12/2023,Spain,BZN ES,16:00 - 17:00,94.18
01/12/2023,Spain,BZN ES,17:00 - 18:00,120.63
01/12/2023,Spain,BZN ES,18:00 - 19:00,132.89
01/12/2023,Spain,BZN ES,19:00 - 20:00,141.43
01/12/2023,Spain,BZN ES,20:00 - 21:00,142.22
01/12/2023,Spain,BZN ES,21:00 - 22:00,114.74
01/12/2023,Spain,BZN ES,22:00 - 23:00,104.79
01/12/2023,Spain,BZN ES,23:00 - 00:00,61.32
01/12/2023,Sweden,BZN SE1,00:00 - 01:00,19.88
01/12/2023,Sweden,BZN SE1,01:00 - 02:00,5.55
01/12/2023,Sweden,BZN SE1,02:00 - 03:00,4.69
01/12/2023,Sweden,BZN SE1,03:00 - 04:00,0.1
01/12/2023,Sweden,BZN SE1,04:00 - 05:00,2.73
01/12/2023,Sweden,BZN SE1,05:00 - 06:00,24.94
01/12/2023,Sweden,BZN SE1,06:00 - 07:00,36.01
01/12/2023,Sweden,BZN SE1,07:00 - 08:00,59.98
01/12/2023,Sweden,BZN SE1,08:00 - 09:00,65.18
01/12/2023,Sweden,BZN SE1,09:00 - 10:00,65.03
01/12/2023,Sweden,BZN SE1,10:00 - 11:00,66.3
01/12/2023,Sweden,BZN SE1,11:00 - 12:00,66.72
01/12/2023,Sweden,BZN SE1,12:00 - 13:00,66.6
01/12/2023,Sweden,BZN SE1,13:00 - 14:00,70.85
01/12/2023,Sweden,BZN SE1,14:00 - 15:00,73.76
01/12/2023,Sweden,BZN SE1,15:00 - 16:00,74.44
01/12/2023,Sweden,BZN SE1,16:00 - 17:00,74.81
01/12/2023,Sweden,BZN SE1,17:00 - 18:00,76.39
01/12/2023,Sweden,BZN SE1,18:00 - 19:00,78.65
01/12/2023,Sweden,BZN SE1,19:00 - 20:00,79.82
01/12/2023,Sweden,BZN SE1,20:00 - 21:00,74.08
01/12/2023,Sweden,BZN SE1,21:00 - 22:00,74.5
01/12/2023,Sweden,BZN SE1,22:00 - 23:00,66.84
01/12/2023,Sweden,BZN SE1,23:00 - 00:00,42.49
01/12/2023,Sweden,BZN SE2,00:00 - 01:00,19.88
01/12/2023,Sweden,BZN SE2,01:00 - 02:00,5.55
01/12/2023,Sweden,BZN SE2,02:00 - 03:00,4.69
01/12/2023,Sweden,BZN SE2,03:00 - 04:00,0.1
01/12/2023,Sweden,BZN SE2,04:00 - 05:00,2.73
01/12/2023,Sweden,BZN SE2,05:00 - 06:00,24.94
01/12/2023,Sweden,BZN SE2,06:00 - 07:00,36.01
01/12/2023,Sweden,BZN SE2,07:00 - 08:00,59.98
01/12/2023,Sweden,BZN SE2,08:00 - 09:00,65.18
01/12/2023,Sweden,BZN SE2,09:00 - 10:00,65.03
01/12/2023,Sweden,BZN SE2,10:00 - 11:00,66.3
01/12/2023,Sweden,BZN SE2,11:00 - 12:00,66.72
01/12/2023,Sweden,BZN SE2,12:00 - 13:00,66.6
01/12/2023,Sweden,BZN SE2,13:00 - 14:00,70.85
01/12/2023,Sweden,BZN SE2,14:00 - 15:00,73.76
01/12/2023,Sweden,BZN SE2,15:00 - 16:00,74.44
01/12/2023,Sweden,BZN SE2,16:00 - 17:00,74.81
01/12/2023,Sweden,BZN SE2,17:00 - 18:00,76.39
01/12/2023,Sweden,BZN SE2,18:00 - 19:00,78.65
01/12/2023,Sweden,BZN SE2,19:00 - 20:00,79.82
01/12/2023,Sweden,BZN SE2,20:00 - 21:00,74.08
01/12/2023,Sweden,BZN SE2,21:00 - 22:00,74.5
01/12/2023,Sweden,BZN SE2,22:00 - 23:00,66.84
01/12/2023,Sweden,BZN SE2,23:00 - 00:00,42.49
01/12/2023,Sweden,BZN SE3,00:00 - 01:00,19.88
01/12/2023,Sweden,BZN SE3,01:00 - 02:00,5.55
01/12/2023,Sweden,BZN SE3,02:00 - 03:00,4.69
01/12/2023,Sweden,BZN SE3,03:00 - 04:00,0.1
01/12/2023,Sweden,BZN SE3,04:00 - 05:00,2.73
01/12/2023,Sweden,BZN SE3,05:00 - 06:00,24.94
01/12/2023,Sweden,BZN SE3,06:00 - 07:00,36.01
01/12/2023,Sweden,BZN SE3,07:00 - 08:00,59.98
01/12/2023,Sweden,BZN SE3,08:00 - 09:00,65.18
01/12/2023,Sweden,BZN SE3,09:00 - 10:00,65.03
01/12/2023,Sweden,BZN SE3,10:00 - 11:00,66.3
01/12/2023,Sweden,BZN SE3,11:00 - 12:00,66.72
01/12/2023,Sweden,BZN SE3,12:00 - 13:00,66.6
01/12/2023,Sweden,BZN SE3,13:00 - 14:00,70.85
01/12/2023,Sweden,BZN SE3,14:00 - 15:00,73.76
01/12/2023,Sweden,BZN SE3,15:00 - 16:00,92.89
01/12/2023,Sweden,BZN SE3,16:00 - 17:00,96.7
01/12/2023,Sweden,BZN SE3,17:00 - 18:00,109.94
01/12/2023,Sweden,BZN SE3,18:00 - 19:00,116.62
01/12/2023,Sweden,BZN SE3,19:00 - 20:00,98.37
01/12/2023,Sweden,BZN SE3,20:00 - 21:00,74.08
01/12/2023,Sweden,BZN SE3,21:00 - 22:00,74.5
01/12/2023,Sweden,BZN SE3,22:00 - 23:00,66.84
01/12/2023,Sweden,BZN SE3,23:00 - 00:00,42.49
01/12/2023,Sweden,BZN SE4,00:00 - 01:00,19.88
01/12/2023,Sweden,BZN SE4,01:00 - 02:00,5.55
01/12/2023,Sweden,BZN SE4,02:00 - 03:00,4.69
01/12/2023,Sweden,BZN SE4,03:00 - 04:00,0.1
01/12/2023,Sweden,BZN SE4,04:00 - 05:00,2.73
01/12/2023,Sweden,BZN SE4,05:00 - 06:00,24.94
01/12/2023,Sweden,BZN SE4,06:00 - 07:00,36.01
01/12/2023,Sweden,BZN SE4,07:00 - 08:00,59.98
01/12/2023,Sweden,BZN SE4,08:00 - 09:00,65.18
01/12/2023,Sweden,BZN SE4,09:00 - 10:00,65.03
01/12/2023,Sweden,BZN SE4,10:00 - 11:00,66.3
01/12/2023,Sweden,BZN SE4,11:00 - 12:00,66.72
01/12/2023,Sweden,BZN SE4,12:00 - 13:00,66.6
01/12/2023,Sweden,BZN SE4,13:00 - 14:00,70.85
01/12/2023,Sweden,BZN SE4,14:00 - 15:00,73.76
01/12/2023,Sweden,BZN SE4,15:00 - 16:00,92.89
01/12/2023,Sweden,BZN SE4,16:00 - 17:00,96.7
01/12/2023,Sweden,BZN SE4,17:00 - 18:00,109.94
01/12/2023,Sweden,BZN SE4,18:00 - 19:00,116.62
01/12/2023,Sweden,BZN SE4,19:00 - 20:00,98.37
01/12/2023,Sweden,BZN SE4,20:00 - 21:00,74.08
01/12/2023,Sweden,BZN SE4,21:00 - 22:00,74.5
01/12/2023,Sweden,BZN SE4,22:00 - 23:00,66.84
01/12/2023,Sweden,BZN SE4,23:00 - 00:00,42.49
01/12/2023,Switzerland,BZN CH,00:00 - 01:00,157.37
01/12/2023,Switzerland,BZN CH,01:00 - 02:00,147.67
01/12/2023,Switzerland,BZN CH,02:00 - 03:00,141.24
01/12/2023,Switzerland,BZN CH,03:00 - 04:00,135.55
01/12/2023,Switzerland,BZN CH,04:00 - 05:00,137.15
01/12/2023,Switzerland,BZN CH,05:00 - 06:00,143.07
01/12/2023,Switzerland,BZN CH,06:00 - 07:00,184.95
01/12/2023,Switzerland,BZN CH,07:00 - 08:00,185.55
01/12/2023,Switzerland,BZN CH,08:00 - 09:00,185.15
01/12/2023,Switzerland,BZN CH,09:00 - 10:00,185.05
01/12/2023,Switzerland,BZN CH,10:00 - 11:00,184.91
01/12/2023,Switzerland,BZN CH,11:00 - 12:00,179.66
01/12/2023,Switzerland,BZN CH,12:00 - 13:00,179.09
01/12/2023,Switzerland,BZN CH,13:00 - 14:00,178.03
01/12/2023,Switzerland,BZN CH,14:00 - 15:00,179.89
01/12/2023,Switzerland,BZN CH,15:00 - 16:00,184.08
01/12/2023,Switzerland,BZN CH,16:00 - 17:00,185.04
01/12/2023,Switzerland,BZN CH,17:00 - 18:00,185.13
01/12/2023,Switzerland,BZN CH,18:00 - 19:00,185.48
01/12/2023,Switzerland,BZN CH,19:00 - 20:00,185.27
01/12/2023,Switzerland,BZN CH,20:00 - 21:00,185.13
01/12/2023,Switzerland,BZN CH,21:00 - 22:00,184.97
01/12/2023,Switzerland,BZN CH,22:00 - 23:00,180.28
01/12/2023,Switzerland,BZN CH,23:00 - 00:00,174.97
01/13/2023,Austria,BZN AT,00:00 - 01:00,139.02
01/13/2023,Austria,BZN AT,01:00 - 02:00,124.0
01/13/2023,Austria,BZN AT,02:00 - 03:00,119.93
01/13/2023,Austria,BZN AT,03:00 - 04:00,124.06
01/13/2023,Austria,BZN AT,04:00 - 05:00,139.08
01/13/2023,Austria,BZN AT,05:00 - 06:00,156.71
01/13/2023,Austria,BZN AT,06:00 - 07:00,170.1
01/13/2023,Austria,BZN AT,07:00 - 08:00,194.54
01/13/2023,Austria,BZN AT,08:00 - 09:00,197.99
01/13/2023,Austria,BZN AT,09:00 - 10:00,197.96
01/13/2023,Austria,BZN AT,10:00 - 11:00,172.67
01/13/2023,Austria,BZN AT,11:00 - 12:00,184.54
01/13/2023,Austria,BZN AT,12:00 - 13:00,185.0
01/13/2023,Austria,BZN AT,13:00 - 14:00,181.59
01/13/2023,Austria,BZN AT,14:00 - 15:00,179.66
01/13/2023,Austria,BZN AT,15:00 - 16:00,182.39
01/13/2023,Austria,BZN AT,16:00 - 17:00,196.87
01/13/2023,Austria,BZN AT,17:00 - 18:00,191.89
01/13/2023,Austria,BZN AT,18:00 - 19:00,171.8
01/13/2023,Austria,BZN AT,19:00 - 20:00,170.0
01/13/2023,Austria,BZN AT,20:00 - 21:00,169.34
01/13/2023,Austria,BZN AT,21:00 - 22:00,137.75
01/13/2023,Austria,BZN AT,22:00 - 23:00,124.08
01/13/2023,Austria,BZN AT,23:00 - 00:00,99.01
01/13/2023,Belgium,BZN BE,00:00 - 01:00,33.81
01/13/2023,Belgium,BZN BE,01:00 - 02:00,18.81
01/13/2023,Belgium,BZN BE,02:00 - 03:00,11.92
01/13/2023,Belgium,BZN BE,03:00 - 04:00,2.75
01/13/2023,Belgium,BZN BE,04:00 - 05:00,3.44
01/13/2023,Belgium,BZN BE,05:00 - 06:00,25.86
01/13/2023,Belgium,BZN BE,06:00 - 07:00,55.87
01/13/2023,Belgium,BZN BE,07:00 - 08:00,89.58
01/13/2023,Belgium,BZN BE,08:00 - 09:00,109.99
01/13/2023,Belgium,BZN BE,09:00 - 10:00,104.9
01/13/2023,Belgium,BZN BE,10:00 - 11:00,96.91
01/13/2023,Belgium,BZN BE,11:00 - 12:00,88.63
01/13/2023,Belgium,BZN BE,12:00 - 13:00,78.88
01/13/2023,Belgium,BZN BE,13:00 - 14:00,72.17
01/13/2023,Belgium,BZN BE,14:00 - 15:00,75.11
01/13/2023,Belgium,BZN BE,15:00 - 16:00,81.5
01/13/2023,Belgium,BZN BE,16:00 - 17:00,87.58
01/13/2023,Belgium,BZN BE,17:00 - 18:00,118.77
01/13/2023,Belgium,BZN BE,18:00 - 19:00,133.8
01/13/2023,Belgium,BZN BE,19:00 - 20:00,128.61
01/13/2023,Belgium,BZN BE,20:00 - 21:00,119.07
01/13/2023,Belgium,BZN BE,21:00 - 22:00,116.51
01/13/2023,Belgium,BZN BE,22:00 - 23:00,124.06
01/13/2023,Belgium,BZN BE,23:00 - 00:00,93.28
01/13/2023,Bulgaria,BZN BG,00:00 - 01:00,114.96
01/13/2023,Bulgaria,BZN BG,01:00 - 02:00,104.33
01/13/2023,Bulgaria,BZN BG,02:00 - 03:00,95.89
01/13/2023,Bulgaria,BZN BG,03:00 - 04:00,89.41
01/13/2023,Bulgaria,BZN BG,04:00 - 05:00,100.35
01/13/2023,Bulgaria,BZN BG,05:00 - 06:00,172.99
01/13/2023,Bulgaria,BZN BG,06:00 - 07:00,248.11
01/13/2023,Bulgaria,BZN BG,07:00 - 08:00,249.68
01/13/2023,Bulgaria,BZN BG,08:00 - 09:00,295.0
01/13/2023,Bulgaria,BZN BG,09:00 - 10:00,254.56
01/13/2023,Bulgaria,BZN BG,10:00 - 11:00,206.24
01/13/2023,Bulgaria,BZN BG,11:00 - 12:00,189.99
01/13/2023,Bulgaria,BZN BG,12:00 - 13:00,185.0
01/13/2023,Bulgaria,BZN BG,13:00 - 14:00,185.0
01/13/2023,Bulgaria,BZN BG,14:00 - 15:00,197.9
01/13/2023,Bulgaria,BZN BG,15:00 - 16:00,238.99
01/13/2023,Bulgaria,BZN BG,16:00 - 17:00,255.09
01/13/2023,Bulgaria,BZN BG,17:00 - 18:00,263.64
01/13/2023,Bulgaria,BZN BG,18:00 - 19:00,252.87
01/13/2023,Bulgaria,BZN BG,19:00 - 20:00,254.59
01/13/2023,Bulgaria,BZN BG,20:00 - 21:00,204.83
01/13/2023,Bulgaria,BZN BG,21:00 - 22:00,201.42
01/13/2023,Bulgaria,BZN BG,22:00 - 23:00,142.04
01/13/2023,Bulgaria,BZN BG,23:00 - 00:00,142.51
01/13/2023,Croatia,BZN HR,00:00 - 01:00,112.77
01/13/2023,Croatia,BZN HR,01:00 - 02:00,101.06
01/13/2023,Croatia,BZN HR,02:00 - 03:00,94.42
01/13/2023,Croatia,BZN HR,03:00 - 04:00,89.24
01/13/2023,Croatia,BZN HR,04:00 - 05:00,100.12
01/13/2023,Croatia,BZN HR,05:00 - 06:00,130.27
01/13/2023,Croatia,BZN HR,06:00 - 07:00,158.75
01/13/2023,Croatia,BZN HR,07:00 - 08:00,182.5
01/13/2023,Croatia,BZN HR,08:00 - 09:00,196.41
01/13/2023,Croatia,BZN HR,09:00 - 10:00,184.05
01/13/2023,Croatia,BZN HR,10:00 - 11:00,161.14
01/13/2023,Croatia,BZN HR,11:00 - 12:00,165.3
01/13/2023,Croatia,BZN HR,12:00 - 13:00,165.06
01/13/2023,Croatia,BZN HR,13:00 - 14:00,162.34
01/13/2023,Croatia,BZN HR,14:00 - 15:00,161.27
01/13/2023,Croatia,BZN HR,15:00 - 16:00,175.17
01/13/2023,Croatia,BZN HR,16:00 - 17:00,188.21
01/13/2023,Croatia,BZN HR,17:00 - 18:00,207.03
01/13/2023,Croatia,BZN HR,18:00 - 19:00,210.76
01/13/2023,Croatia,BZN HR,19:00 - 20:00,211.02
01/13/2023,Croatia,BZN HR,20:00 - 21:00,188.08
01/13/2023,Croatia,BZN HR,21:00 - 22:00,168.55
01/13/2023,Croatia,BZN HR,22:00 - 23:00,134.9
01/13/2023,Croatia,BZN HR,23:00 - 00:00,109.34
01/13/2023,Czech Rep.,BZN CZ,00:00 - 01:00,87.74
01/13/2023,Czech Rep.,BZN CZ,01:00 - 02:00,80.71
01/13/2023,Czech Rep.,BZN CZ,02:00 - 03:00,85.99
01/13/2023,Czech Rep.,BZN CZ,03:00 - 04:00,56.23
01/13/2023,Czech Rep.,BZN CZ,04:00 - 05:00,63.2
01/13/2023,Czech Rep.,BZN CZ,05:00 - 06:00,81.21
01/13/2023,Czech Rep.,BZN CZ,06:00 - 07:00,101.03
01/13/2023,Czech Rep.,BZN CZ,07:00 - 08:00,136.79
01/13/2023,Czech Rep.,BZN CZ,08:00 - 09:00,141.12
01/13/2023,Czech Rep.,BZN CZ,09:00 - 10:00,139.17
01/13/2023,Czech Rep.,BZN CZ,10:00 - 11:00,128.68
01/13/2023,Czech Rep.,BZN CZ,11:00 - 12:00,145.8
01/13/2023,Czech Rep.,BZN CZ,12:00 - 13:00,148.22
01/13/2023,Czech Rep.,BZN CZ,13:00 - 14:00,128.67
01/13/2023,Czech Rep.,BZN CZ,14:00 - 15:00,119.46
01/13/2023,Czech Rep.,BZN CZ,15:00 - 16:00,123.31
01/13/2023,Czech Rep.,BZN CZ,16:00 - 17:00,129.47
01/13/2023,Czech Rep.,BZN CZ,17:00 - 18:00,124.5
01/13/2023,Czech Rep.,BZN CZ,18:00 - 19:00,169.35
01/13/2023,Czech Rep.,BZN CZ,19:00 - 20:00,170.87
01/13/2023,Czech Rep.,BZN CZ,20:00 - 21:00,172.98
01/13/2023,Czech Rep.,BZN CZ,21:00 - 22:00,132.93
01/13/2023,Czech Rep.,BZN CZ,22:00 - 23:00,135.0
01/13/2023,Czech Rep.,BZN CZ,23:00 - 00:00,108.23
01/13/2023,Denmark,BZN DK1,00:00 - 01:00,32.64
01/13/2023,Denmark,BZN DK1,01:00 - 02:00,16.99
01/13/2023,Denmark,BZN DK1,02:00 - 03:00,9.0
01/13/2023,Denmark,BZN DK1,03:00 - 04:00,2.65
01/13/2023,Denmark,BZN DK1,04:00 - 05:00,3.35
01/13/2023,Denmark,BZN DK1,05:00 - 06:00,25.26
01/13/2023,Denmark,BZN DK1,06:00 - 07:00,54.74
01/13/2023,Denmark,BZN DK1,07:00 - 08:00,87.88
01/13/2023,Denmark,BZN DK1,08:00 - 09:00,105.95
01/13/2023,Denmark,BZN DK1,09:00 - 10:00,100.64
01/13/2023,Denmark,BZN DK1,10:00 - 11:00,94.85
01/13/2023,Denmark,BZN DK1,11:00 - 12:00,84.93
01/13/2023,Denmark,BZN DK1,12:00 - 13:00,76.53
01/13/2023,Denmark,BZN DK1,13:00 - 14:00,70.24
01/13/2023,Denmark,BZN DK1,14:00 - 15:00,73.55
01/13/2023,Denmark,BZN DK1,15:00 - 16:00,79.85
01/13/2023,Denmark,BZN DK1,16:00 - 17:00,85.31
01/13/2023,Denmark,BZN DK1,17:00 - 18:00,96.9
01/13/2023,Denmark,BZN DK1,18:00 - 19:00,96.97
01/13/2023,Denmark,BZN DK1,19:00 - 20:00,95.91
01/13/2023,Denmark,BZN DK1,20:00 - 21:00,84.94
01/13/2023,Denmark,BZN DK1,21:00 - 22:00,76.89
01/13/2023,Denmark,BZN DK1,22:00 - 23:00,76.51
01/13/2023,Denmark,BZN DK1,23:00 - 00:00,68.3
01/13/2023,Denmark,BZN DK2,00:00 - 01:00,32.64
01/13/2023,Denmark,BZN DK2,01:00 - 02:00,21.87
01/13/2023,Denmark,BZN DK2,02:00 - 03:00,16.54
01/13/2023,Denmark,BZN DK2,03:00 - 04:00,18.46
01/13/2023,Denmark,BZN DK2,04:00 - 05:00,24.82
01/13/2023,Denmark,BZN DK2,05:00 - 06:00,30.32
01/13/2023,Denmark,BZN DK2,06:00 - 07:00,56.09
